regulatoryGene	targetGene	weight	TF_gene	TF
Nitab4.5_0022090g0010	Nitab4.5_0014121g0010	0.042981823	RWP-RK	TF
Nitab4.5_0010381g0010	Nitab4.5_0000309g0240	0.042958887	bHLH	TF
Nitab4.5_0000238g0080	Nitab4.5_0012445g0030	0.042946709	Tify	TF
Nitab4.5_0007387g0010	Nitab4.5_0001079g0120	0.042931677	C3H	TF
Nitab4.5_0012899g0010	Nitab4.5_0002182g0080	0.04291519	AP2-EREBP	TF
Nitab4.5_0015619g0010	Nitab4.5_0023530g0010	0.042890642	ABI3VP1	TF
Nitab4.5_0004286g0050	Nitab4.5_0000264g0020	0.042868231	C2C2-Dof	TF
Nitab4.5_0005472g0050	Nitab4.5_0000171g0350	0.042867965	NAC	TF
Nitab4.5_0003995g0040	Nitab4.5_0000016g0250	0.042865146	C2C2-Dof	TF
Nitab4.5_0001603g0110	Nitab4.5_0005992g0010	0.042846165	WRKY	TF
Nitab4.5_0003309g0010	Nitab4.5_0003771g0010	0.042843156	zf-HD	TF
Nitab4.5_0008680g0030	Nitab4.5_0000303g0190	0.042833918	bHLH	TF
Nitab4.5_0004154g0040	Nitab4.5_0003476g0010	0.042828109	bHLH	TF
Nitab4.5_0009676g0030	Nitab4.5_0009370g0010	0.042807708	bZIP	TF
Nitab4.5_0000508g0140	Nitab4.5_0000503g0010	0.042807448	WRKY	TF
Nitab4.5_0009395g0020	Nitab4.5_0004166g0050	0.042798793	RWP-RK	TF
Nitab4.5_0001930g0010	Nitab4.5_0005250g0030	0.042769681	mTERF	TF
Nitab4.5_0008488g0010	Nitab4.5_0001646g0050	0.04276472	MYB	TF
Nitab4.5_0006144g0030	Nitab4.5_0000099g0270	0.042764195	MYB	TF
Nitab4.5_0001453g0100	Nitab4.5_0010687g0010	0.042747689	C3H	TF
Nitab4.5_0000508g0140	Nitab4.5_0005722g0010	0.042734286	WRKY	TF
Nitab4.5_0001865g0010	Nitab4.5_0008580g0020	0.042728689	HB	TF
Nitab4.5_0008661g0050	Nitab4.5_0001646g0050	0.042720018	AP2-EREBP	TF
Nitab4.5_0000895g0070	Nitab4.5_0008658g0010	0.042719238	MYB	TF
Nitab4.5_0002003g0070	Nitab4.5_0000633g0030	0.042717937	LOB	TF
Nitab4.5_0027175g0010	Nitab4.5_0000562g0010	0.042707168	C2C2-GATA	TF
Nitab4.5_0001603g0110	Nitab4.5_0000021g0720	0.042688407	WRKY	TF
Nitab4.5_0007375g0020	Nitab4.5_0003779g0100	0.042678986	WRKY	TF
Nitab4.5_0007375g0020	Nitab4.5_0000200g0220	0.042676139	WRKY	TF
Nitab4.5_0000284g0090	Nitab4.5_0021810g0010	0.04267258	TAZ	TF
Nitab4.5_0006144g0030	Nitab4.5_0000673g0080	0.042672539	MYB	TF
Nitab4.5_0001546g0010	Nitab4.5_0005345g0050	0.042672226	Tify	TF
Nitab4.5_0000304g0070	Nitab4.5_0005460g0010	0.042668992	ARF	TF
Nitab4.5_0005914g0020	Nitab4.5_0009585g0020	0.042664748	NAC	TF
Nitab4.5_0009514g0070	Nitab4.5_0005161g0080	0.042657235	PLATZ	TF
Nitab4.5_0005993g0040	Nitab4.5_0000008g0270	0.04265574	NAC	TF
Nitab4.5_0002760g0050	Nitab4.5_0002612g0100	0.042646772	bZIP	TF
Nitab4.5_0000673g0080	Nitab4.5_0005901g0010	0.042630145	MYB	TF
Nitab4.5_0000258g0210	Nitab4.5_0014466g0010	0.042628692	bHLH	TF
Nitab4.5_0000040g0110	Nitab4.5_0000978g0100	0.042626105	NAC	TF
Nitab4.5_0002234g0050	Nitab4.5_0000932g0020	0.042620638	GRAS	TF
Nitab4.5_0002881g0030	Nitab4.5_0013376g0010	0.042619444	bHLH	TF
Nitab4.5_0002289g0130	Nitab4.5_0024309g0010	0.042613086	AP2-EREBP	TF
Nitab4.5_0000644g0190	Nitab4.5_0001758g0030	0.042599131	C3H	TF
Nitab4.5_0002304g0070	Nitab4.5_0003249g0020	0.042591724	C2C2-GATA	TF
Nitab4.5_0002419g0060	Nitab4.5_0004861g0040	0.042586818	AP2-EREBP	TF
Nitab4.5_0002016g0030	Nitab4.5_0009939g0010	0.042578808	HSF	TF
Nitab4.5_0009714g0010	Nitab4.5_0005250g0030	0.04255581	MYB	TF
Nitab4.5_0001555g0080	Nitab4.5_0011140g0010	0.042536033	DBP	TF
Nitab4.5_0000280g0010	Nitab4.5_0009820g0050	0.042531766	AP2-EREBP	TF
Nitab4.5_0003076g0070	Nitab4.5_0007373g0020	0.042517294	C3H	TF
Nitab4.5_0005233g0040	Nitab4.5_0018960g0010	0.042496999	AP2-EREBP	TF
Nitab4.5_0001180g0220	Nitab4.5_0001565g0040	0.042495679	MYB	TF
Nitab4.5_0003182g0070	Nitab4.5_0002926g0030	0.042484136	MADS	TF
Nitab4.5_0007330g0040	Nitab4.5_0002367g0170	0.042465037	DBP	TF
Nitab4.5_0010633g0050	Nitab4.5_0001255g0040	0.04244688	MYB	TF
Nitab4.5_0005990g0020	Nitab4.5_0003322g0020	0.04244164	AP2-EREBP	TF
Nitab4.5_0001930g0010	Nitab4.5_0000634g0080	0.042439225	mTERF	TF
Nitab4.5_0002260g0010	Nitab4.5_0009844g0020	0.042417724	bHLH	TF
Nitab4.5_0007956g0050	Nitab4.5_0000524g0100	0.042416581	LOB	TF
Nitab4.5_0000040g0110	Nitab4.5_0000550g0080	0.042414713	NAC	TF
Nitab4.5_0009734g0010	Nitab4.5_0009708g0010	0.042409163	C2C2-CO-like	TF
Nitab4.5_0000208g0350	Nitab4.5_0002230g0020	0.042408292	bHLH	TF
Nitab4.5_0003039g0040	Nitab4.5_0025760g0010	0.042396868	AP2-EREBP	TF
Nitab4.5_0001304g0070	Nitab4.5_0000797g0040	0.042391348	C2C2-Dof	TF
Nitab4.5_0003774g0010	Nitab4.5_0002859g0140	0.042386642	MADS	TF
Nitab4.5_0001317g0160	Nitab4.5_0000621g0080	0.042381878	bZIP	TF
Nitab4.5_0003080g0080	Nitab4.5_0001303g0150	0.04237029	bZIP	TF
Nitab4.5_0001778g0090	Nitab4.5_0008928g0010	0.042354117	HSF	TF
Nitab4.5_0001930g0010	Nitab4.5_0001968g0090	0.042339881	mTERF	TF
Nitab4.5_0000116g0020	Nitab4.5_0008182g0030	0.042317729	MYB	TF
Nitab4.5_0002419g0050	Nitab4.5_0008527g0010	0.042312684	AP2-EREBP	TF
Nitab4.5_0000599g0020	Nitab4.5_0004097g0050	0.042311788	MADS	TF
Nitab4.5_0007387g0010	Nitab4.5_0001047g0100	0.042308068	C3H	TF
Nitab4.5_0001762g0010	Nitab4.5_0000006g0380	0.042307564	HSF	TF
Nitab4.5_0004190g0040	Nitab4.5_0003044g0090	0.042302381	bHLH	TF
Nitab4.5_0000568g0020	Nitab4.5_0006280g0070	0.042300124	C2C2-Dof	TF
Nitab4.5_0008692g0010	Nitab4.5_0002857g0010	0.042295758	C2C2-Dof	TF
Nitab4.5_0003309g0010	Nitab4.5_0002010g0010	0.042290421	zf-HD	TF
Nitab4.5_0001962g0080	Nitab4.5_0004278g0010	0.042285073	RWP-RK	TF
Nitab4.5_0000497g0200	Nitab4.5_0010219g0010	0.042283531	LIM	TF
Nitab4.5_0011780g0020	Nitab4.5_0001134g0120	0.042282663	bZIP	TF
Nitab4.5_0002543g0050	Nitab4.5_0003496g0010	0.042266408	bZIP	TF
Nitab4.5_0006144g0030	Nitab4.5_0000305g0220	0.04226519	MYB	TF
Nitab4.5_0001536g0060	Nitab4.5_0000829g0200	0.042240118	bHLH	TF
Nitab4.5_0000888g0030	Nitab4.5_0000595g0010	0.042230712	AP2-EREBP	TF
Nitab4.5_0010633g0050	Nitab4.5_0001132g0010	0.042217467	MYB	TF
Nitab4.5_0005992g0010	Nitab4.5_0000072g0600	0.042213582	WRKY	TF
Nitab4.5_0003774g0010	Nitab4.5_0001319g0010	0.042192491	MADS	TF
Nitab4.5_0007480g0030	Nitab4.5_0000826g0130	0.042187518	bZIP	TF
Nitab4.5_0001930g0010	Nitab4.5_0000233g0050	0.042182919	mTERF	TF
Nitab4.5_0002419g0050	Nitab4.5_0000416g0220	0.042172156	AP2-EREBP	TF
Nitab4.5_0009447g0010	Nitab4.5_0000769g0230	0.042165193	bZIP	TF
Nitab4.5_0009939g0010	Nitab4.5_0002020g0050	0.042163616	HSF	TF
Nitab4.5_0003219g0010	Nitab4.5_0000497g0200	0.042158164	AP2-EREBP	TF
Nitab4.5_0003774g0010	Nitab4.5_0004292g0010	0.042153741	MADS	TF
Nitab4.5_0000989g0080	Nitab4.5_0002210g0120	0.042141877	C2C2-CO-like	TF
Nitab4.5_0001865g0010	Nitab4.5_0000425g0210	0.042135394	HB	TF
Nitab4.5_0007480g0030	Nitab4.5_0002600g0010	0.042132927	bZIP	TF
Nitab4.5_0000850g0070	Nitab4.5_0001448g0030	0.04210116	G2-like	TF
Nitab4.5_0001962g0080	Nitab4.5_0001841g0040	0.0420967	RWP-RK	TF
Nitab4.5_0001231g0050	Nitab4.5_0003310g0020	0.042040567	AP2-EREBP	TF
Nitab4.5_0001180g0220	Nitab4.5_0003244g0020	0.042029385	MYB	TF
Nitab4.5_0014911g0010	Nitab4.5_0000403g0030	0.04202192	AP2-EREBP	TF
Nitab4.5_0007665g0050	Nitab4.5_0008046g0010	0.042019544	ARF	TF
Nitab4.5_0002760g0050	Nitab4.5_0002346g0050	0.0420069	bZIP	TF
Nitab4.5_0001163g0060	Nitab4.5_0000130g0230	0.042006789	C2H2	TF
Nitab4.5_0000600g0080	Nitab4.5_0000190g0030	0.042004154	AP2-EREBP	TF
Nitab4.5_0003774g0010	Nitab4.5_0013324g0010	0.041999499	MADS	TF
Nitab4.5_0004246g0040	Nitab4.5_0005648g0030	0.041992032	RWP-RK	TF
Nitab4.5_0010347g0030	Nitab4.5_0004944g0030	0.041985941	C2H2	TF
Nitab4.5_0000280g0010	Nitab4.5_0000600g0080	0.041978223	AP2-EREBP	TF
Nitab4.5_0000178g0130	Nitab4.5_0005176g0020	0.041964032	MYB	TF
Nitab4.5_0000400g0140	Nitab4.5_0004251g0020	0.041963902	AP2-EREBP	TF
Nitab4.5_0001962g0080	Nitab4.5_0010219g0010	0.041963531	RWP-RK	TF
Nitab4.5_0004657g0030	Nitab4.5_0007150g0050	0.041960665	ARF	TF
Nitab4.5_0002526g0070	Nitab4.5_0007120g0020	0.041956392	AP2-EREBP	TF
Nitab4.5_0012899g0010	Nitab4.5_0005716g0030	0.041952075	AP2-EREBP	TF
Nitab4.5_0005648g0020	Nitab4.5_0003308g0030	0.04194753	HSF	TF
Nitab4.5_0000497g0200	Nitab4.5_0006088g0020	0.041939309	LIM	TF
Nitab4.5_0003995g0040	Nitab4.5_0002814g0010	0.041931947	C2C2-Dof	TF
Nitab4.5_0001610g0040	Nitab4.5_0000096g0230	0.04190647	NAC	TF
Nitab4.5_0002182g0080	Nitab4.5_0000913g0020	0.04188704	C2C2-GATA	TF
Nitab4.5_0004614g0010	Nitab4.5_0012466g0010	0.041878468	MYB	TF
Nitab4.5_0015619g0010	Nitab4.5_0002282g0090	0.041875544	ABI3VP1	TF
Nitab4.5_0006144g0030	Nitab4.5_0012974g0030	0.041870924	MYB	TF
Nitab4.5_0003182g0070	Nitab4.5_0001101g0160	0.041864355	MADS	TF
Nitab4.5_0000944g0030	Nitab4.5_0001288g0050	0.041857698	C2H2	TF
Nitab4.5_0009447g0010	Nitab4.5_0000604g0110	0.041852	bZIP	TF
Nitab4.5_0000929g0090	Nitab4.5_0002234g0060	0.041850595	AP2-EREBP	TF
Nitab4.5_0005992g0010	Nitab4.5_0002175g0010	0.041850516	WRKY	TF
Nitab4.5_0001960g0060	Nitab4.5_0007375g0020	0.041850367	MYB	TF
Nitab4.5_0006479g0010	Nitab4.5_0000309g0240	0.041849311	AP2-EREBP	TF
Nitab4.5_0000621g0130	Nitab4.5_0009734g0010	0.041838543	G2-like	TF
Nitab4.5_0010689g0010	Nitab4.5_0003138g0030	0.041836286	G2-like	TF
Nitab4.5_0009447g0010	Nitab4.5_0003244g0020	0.04183323	bZIP	TF
Nitab4.5_0007956g0050	Nitab4.5_0000223g0130	0.041827091	LOB	TF
Nitab4.5_0004615g0080	Nitab4.5_0002827g0030	0.041822844	CCAAT	TF
Nitab4.5_0003309g0010	Nitab4.5_0002914g0140	0.041821713	zf-HD	TF
Nitab4.5_0005993g0040	Nitab4.5_0005754g0060	0.041812311	NAC	TF
Nitab4.5_0000308g0220	Nitab4.5_0006018g0120	0.04180283	bHLH	TF
Nitab4.5_0004657g0030	Nitab4.5_0005525g0050	0.041799196	ARF	TF
Nitab4.5_0001865g0010	Nitab4.5_0002020g0050	0.041790998	HB	TF
Nitab4.5_0002367g0010	Nitab4.5_0012487g0020	0.041789813	ARF	TF
Nitab4.5_0025760g0010	Nitab4.5_0001295g0210	0.041776684	WRKY	TF
Nitab4.5_0005060g0020	Nitab4.5_0009200g0010	0.041775668	MYB	TF
Nitab4.5_0000278g0150	Nitab4.5_0002312g0040	0.041768265	LIM	TF
Nitab4.5_0010472g0010	Nitab4.5_0005648g0020	0.041759799	HSF	TF
Nitab4.5_0001592g0050	Nitab4.5_0001891g0090	0.041759569	bZIP	TF
Nitab4.5_0000070g0110	Nitab4.5_0011894g0010	0.041747493	MYB	TF
Nitab4.5_0003182g0070	Nitab4.5_0000084g0310	0.041730118	MADS	TF
Nitab4.5_0002902g0060	Nitab4.5_0002937g0040	0.041728177	AP2-EREBP	TF
Nitab4.5_0001930g0010	Nitab4.5_0000277g0060	0.041717967	mTERF	TF
Nitab4.5_0002539g0040	Nitab4.5_0000697g0070	0.041717686	bHLH	TF
Nitab4.5_0003039g0040	Nitab4.5_0001109g0060	0.041707959	AP2-EREBP	TF
Nitab4.5_0005850g0010	Nitab4.5_0002700g0120	0.041685084	LIM	TF
Nitab4.5_0000497g0200	Nitab4.5_0000151g0410	0.041682828	LIM	TF
Nitab4.5_0000188g0310	Nitab4.5_0000905g0050	0.041664168	NAC	TF
Nitab4.5_0002234g0050	Nitab4.5_0001898g0020	0.04165277	GRAS	TF
Nitab4.5_0001865g0010	Nitab4.5_0002728g0050	0.041651473	HB	TF
Nitab4.5_0005489g0010	Nitab4.5_0012315g0010	0.041645337	bZIP	TF
Nitab4.5_0000287g0240	Nitab4.5_0004186g0020	0.041645045	bZIP	TF
Nitab4.5_0004615g0080	Nitab4.5_0000957g0160	0.041644344	CCAAT	TF
Nitab4.5_0000989g0080	Nitab4.5_0012832g0010	0.041621595	C2C2-CO-like	TF
Nitab4.5_0005476g0020	Nitab4.5_0013813g0010	0.041620186	CCAAT	TF
Nitab4.5_0000400g0140	Nitab4.5_0003322g0020	0.041614725	AP2-EREBP	TF
Nitab4.5_0004282g0040	Nitab4.5_0002823g0100	0.041614258	C2H2	TF
Nitab4.5_0009714g0010	Nitab4.5_0005193g0030	0.041603833	MYB	TF
Nitab4.5_0000005g0090	Nitab4.5_0001622g0160	0.04159949	MYB	TF
Nitab4.5_0001865g0010	Nitab4.5_0002548g0010	0.041593142	HB	TF
Nitab4.5_0009447g0010	Nitab4.5_0001800g0020	0.041592427	bZIP	TF
Nitab4.5_0001509g0090	Nitab4.5_0000905g0100	0.041578305	C3H	TF
Nitab4.5_0001930g0010	Nitab4.5_0006563g0030	0.041577278	mTERF	TF
Nitab4.5_0001536g0060	Nitab4.5_0005930g0040	0.041569629	bHLH	TF
Nitab4.5_0001789g0110	Nitab4.5_0000293g0090	0.041568865	bZIP	TF
Nitab4.5_0000662g0120	Nitab4.5_0008646g0020	0.041567388	NAC	TF
Nitab4.5_0001960g0120	Nitab4.5_0002310g0170	0.041561654	TUB	TF
Nitab4.5_0002182g0080	Nitab4.5_0008000g0020	0.041556541	C2C2-GATA	TF
Nitab4.5_0009714g0010	Nitab4.5_0001968g0090	0.041553304	MYB	TF
Nitab4.5_0001962g0080	Nitab4.5_0001310g0010	0.041550547	RWP-RK	TF
Nitab4.5_0007386g0010	Nitab4.5_0000895g0070	0.041549767	bZIP	TF
Nitab4.5_0001163g0020	Nitab4.5_0000308g0070	0.041547535	CCAAT	TF
Nitab4.5_0000895g0070	Nitab4.5_0001070g0130	0.041545046	MYB	TF
Nitab4.5_0000599g0020	Nitab4.5_0004861g0040	0.041544967	MADS	TF
Nitab4.5_0002016g0030	Nitab4.5_0001957g0020	0.041543785	HSF	TF
Nitab4.5_0003477g0040	Nitab4.5_0001951g0090	0.041541361	bHLH	TF
Nitab4.5_0007373g0010	Nitab4.5_0000210g0050	0.041539101	ARF	TF
Nitab4.5_0005648g0020	Nitab4.5_0000021g0890	0.041537744	HSF	TF
Nitab4.5_0000974g0020	Nitab4.5_0003495g0060	0.041530473	C2C2-CO-like	TF
Nitab4.5_0001163g0020	Nitab4.5_0000131g0420	0.041508739	CCAAT	TF
Nitab4.5_0000850g0070	Nitab4.5_0001348g0130	0.041506458	G2-like	TF
Nitab4.5_0009734g0010	Nitab4.5_0006226g0010	0.041501769	C2C2-CO-like	TF
Nitab4.5_0001317g0160	Nitab4.5_0001565g0040	0.041501359	bZIP	TF
Nitab4.5_0007330g0040	Nitab4.5_0005156g0050	0.041498828	DBP	TF
Nitab4.5_0003182g0070	Nitab4.5_0001574g0130	0.041497381	MADS	TF
Nitab4.5_0003182g0070	Nitab4.5_0000483g0220	0.041496956	MADS	TF
Nitab4.5_0007480g0030	Nitab4.5_0003039g0040	0.041490697	bZIP	TF
Nitab4.5_0012806g0010	Nitab4.5_0003039g0040	0.041485789	C2H2	TF
Nitab4.5_0005992g0010	Nitab4.5_0000255g0020	0.041485714	WRKY	TF
Nitab4.5_0000021g0670	Nitab4.5_0012584g0010	0.041483573	HSF	TF
Nitab4.5_0005665g0050	Nitab4.5_0001255g0040	0.041468833	C2H2	TF
Nitab4.5_0001997g0120	Nitab4.5_0009708g0010	0.041457014	MADS	TF
Nitab4.5_0001591g0020	Nitab4.5_0007025g0030	0.04145464	WRKY	TF
Nitab4.5_0002526g0070	Nitab4.5_0003779g0010	0.041453372	AP2-EREBP	TF
Nitab4.5_0012411g0010	Nitab4.5_0004646g0080	0.041448546	ABI3VP1	TF
Nitab4.5_0004821g0020	Nitab4.5_0002362g0010	0.04144657	MYB	TF
Nitab4.5_0002589g0060	Nitab4.5_0000705g0170	0.041438112	Sigma70-like	TF
Nitab4.5_0000644g0190	Nitab4.5_0001864g0060	0.041435368	C3H	TF
Nitab4.5_0001865g0010	Nitab4.5_0000769g0190	0.041430561	HB	TF
Nitab4.5_0009514g0070	Nitab4.5_0005837g0060	0.041423717	PLATZ	TF
Nitab4.5_0000188g0310	Nitab4.5_0000368g0160	0.041414964	NAC	TF
Nitab4.5_0005648g0020	Nitab4.5_0005838g0020	0.041414487	HSF	TF
Nitab4.5_0007375g0020	Nitab4.5_0003771g0010	0.04141418	WRKY	TF
Nitab4.5_0007303g0020	Nitab4.5_0010687g0010	0.041409191	C3H	TF
Nitab4.5_0004614g0010	Nitab4.5_0016580g0020	0.041405824	MYB	TF
Nitab4.5_0000227g0160	Nitab4.5_0002700g0150	0.041400047	C3H	TF
Nitab4.5_0003309g0010	Nitab4.5_0000360g0100	0.041383772	zf-HD	TF
Nitab4.5_0000850g0070	Nitab4.5_0000592g0320	0.041377757	G2-like	TF
Nitab4.5_0002007g0060	Nitab4.5_0000037g0280	0.041377211	bZIP	TF
Nitab4.5_0001962g0080	Nitab4.5_0002010g0010	0.041375768	RWP-RK	TF
Nitab4.5_0000533g0010	Nitab4.5_0000051g0070	0.041373868	AP2-EREBP	TF
Nitab4.5_0005648g0020	Nitab4.5_0000113g0010	0.041371932	HSF	TF
Nitab4.5_0006069g0010	Nitab4.5_0009489g0010	0.041362332	LOB	TF
Nitab4.5_0007330g0040	Nitab4.5_0007510g0010	0.041361229	DBP	TF
Nitab4.5_0000599g0020	Nitab4.5_0002926g0010	0.041359831	MADS	TF
Nitab4.5_0003083g0010	Nitab4.5_0012555g0030	0.041354324	C2C2-GATA	TF
Nitab4.5_0005779g0040	Nitab4.5_0001610g0040	0.041351073	HB	TF
Nitab4.5_0000673g0080	Nitab4.5_0005501g0030	0.041350064	MYB	TF
Nitab4.5_0004955g0020	Nitab4.5_0013813g0010	0.041349206	HB	TF
Nitab4.5_0003182g0070	Nitab4.5_0005722g0010	0.041321301	MADS	TF
Nitab4.5_0000284g0090	Nitab4.5_0000297g0150	0.041310997	TAZ	TF
Nitab4.5_0027175g0010	Nitab4.5_0000565g0010	0.041308817	C2C2-GATA	TF
Nitab4.5_0010572g0010	Nitab4.5_0000575g0200	0.041307312	HB	TF
Nitab4.5_0000673g0080	Nitab4.5_0007068g0040	0.041305063	MYB	TF
Nitab4.5_0002881g0030	Nitab4.5_0006456g0040	0.041284897	bHLH	TF
Nitab4.5_0005472g0050	Nitab4.5_0000293g0090	0.041277169	NAC	TF
Nitab4.5_0000227g0160	Nitab4.5_0000946g0070	0.041256198	C3H	TF
Nitab4.5_0000227g0160	Nitab4.5_0000716g0250	0.041244875	C3H	TF
Nitab4.5_0001317g0160	Nitab4.5_0000574g0200	0.041235461	bZIP	TF
Nitab4.5_0007303g0020	Nitab4.5_0000212g0270	0.04122772	C3H	TF
Nitab4.5_0002289g0130	Nitab4.5_0000503g0010	0.041226654	AP2-EREBP	TF
Nitab4.5_0001778g0090	Nitab4.5_0000604g0110	0.041219237	HSF	TF
Nitab4.5_0000989g0080	Nitab4.5_0000297g0150	0.041217464	C2C2-CO-like	TF
Nitab4.5_0008332g0020	Nitab4.5_0000107g0130	0.041212255	G2-like	TF
Nitab4.5_0011780g0020	Nitab4.5_0006139g0010	0.041210586	bZIP	TF
Nitab4.5_0001519g0010	Nitab4.5_0001134g0120	0.041205276	HSF	TF
Nitab4.5_0001603g0110	Nitab4.5_0000455g0070	0.041202575	WRKY	TF
Nitab4.5_0000208g0350	Nitab4.5_0001324g0080	0.041190475	bHLH	TF
Nitab4.5_0001603g0110	Nitab4.5_0006377g0010	0.041184355	WRKY	TF
Nitab4.5_0005233g0040	Nitab4.5_0005932g0030	0.041181903	AP2-EREBP	TF
Nitab4.5_0002881g0030	Nitab4.5_0000037g0320	0.041177212	bHLH	TF
Nitab4.5_0008488g0010	Nitab4.5_0000913g0020	0.041175344	MYB	TF
Nitab4.5_0002419g0050	Nitab4.5_0015114g0020	0.041174874	AP2-EREBP	TF
Nitab4.5_0001865g0010	Nitab4.5_0002687g0020	0.041164	HB	TF
Nitab4.5_0006628g0020	Nitab4.5_0000939g0050	0.041150651	HB	TF
Nitab4.5_0001865g0010	Nitab4.5_0006152g0030	0.041149993	HB	TF
Nitab4.5_0002419g0060	Nitab4.5_0003551g0110	0.041146054	AP2-EREBP	TF
Nitab4.5_0000304g0070	Nitab4.5_0000085g0010	0.041140266	ARF	TF
Nitab4.5_0007956g0050	Nitab4.5_0001603g0110	0.0411326	LOB	TF
Nitab4.5_0001536g0060	Nitab4.5_0001486g0010	0.04113007	bHLH	TF
Nitab4.5_0000040g0250	Nitab4.5_0012898g0020	0.041107341	C2C2-Dof	TF
Nitab4.5_0002902g0060	Nitab4.5_0003622g0030	0.041104654	AP2-EREBP	TF
Nitab4.5_0001555g0080	Nitab4.5_0003983g0040	0.041104345	DBP	TF
Nitab4.5_0000081g0200	Nitab4.5_0000604g0070	0.041103629	MYB	TF
Nitab4.5_0007375g0020	Nitab4.5_0010219g0010	0.041101974	WRKY	TF
Nitab4.5_0000662g0120	Nitab4.5_0001284g0060	0.041098986	NAC	TF
Nitab4.5_0000974g0020	Nitab4.5_0001109g0060	0.041098508	C2C2-CO-like	TF
Nitab4.5_0000850g0070	Nitab4.5_0005766g0010	0.041093445	G2-like	TF
Nitab4.5_0000238g0080	Nitab4.5_0005501g0030	0.041086755	Tify	TF
Nitab4.5_0000508g0140	Nitab4.5_0000218g0070	0.041076898	WRKY	TF
Nitab4.5_0012806g0010	Nitab4.5_0000130g0040	0.041076759	C2H2	TF
Nitab4.5_0005850g0010	Nitab4.5_0000697g0070	0.041075044	LIM	TF
Nitab4.5_0011780g0020	Nitab4.5_0000178g0300	0.041058186	bZIP	TF
Nitab4.5_0005709g0020	Nitab4.5_0000492g0240	0.041053723	TCP	TF
Nitab4.5_0003309g0010	Nitab4.5_0001774g0090	0.041052442	zf-HD	TF
Nitab4.5_0000116g0020	Nitab4.5_0000705g0170	0.041047158	MYB	TF
Nitab4.5_0002589g0060	Nitab4.5_0004614g0010	0.041040923	Sigma70-like	TF
Nitab4.5_0001317g0160	Nitab4.5_0008547g0020	0.041036051	bZIP	TF
Nitab4.5_0007387g0010	Nitab4.5_0005784g0040	0.041024377	C3H	TF
Nitab4.5_0003219g0010	Nitab4.5_0000214g0130	0.041024296	AP2-EREBP	TF
Nitab4.5_0000497g0200	Nitab4.5_0000130g0040	0.041023624	LIM	TF
Nitab4.5_0000188g0310	Nitab4.5_0007330g0040	0.041021076	NAC	TF
Nitab4.5_0009514g0070	Nitab4.5_0001297g0050	0.04102046	PLATZ	TF
Nitab4.5_0009734g0010	Nitab4.5_0000726g0030	0.041007347	C2C2-CO-like	TF
Nitab4.5_0000716g0250	Nitab4.5_0000155g0200	0.041004873	HSF	TF
Nitab4.5_0002863g0040	Nitab4.5_0001348g0030	0.041001746	C2C2-Dof	TF
Nitab4.5_0003039g0040	Nitab4.5_0000625g0070	0.040999879	AP2-EREBP	TF
Nitab4.5_0001930g0010	Nitab4.5_0027240g0010	0.040975672	mTERF	TF
Nitab4.5_0000604g0120	Nitab4.5_0009598g0010	0.040972514	AP2-EREBP	TF
Nitab4.5_0001930g0010	Nitab4.5_0003757g0140	0.040971067	mTERF	TF
Nitab4.5_0007386g0010	Nitab4.5_0006698g0010	0.040960993	bZIP	TF
Nitab4.5_0006069g0010	Nitab4.5_0001418g0040	0.040954696	LOB	TF
Nitab4.5_0000188g0310	Nitab4.5_0000503g0010	0.040946192	NAC	TF
Nitab4.5_0001865g0010	Nitab4.5_0005754g0060	0.0409399	HB	TF
Nitab4.5_0005476g0020	Nitab4.5_0003868g0020	0.040938024	CCAAT	TF
Nitab4.5_0003309g0010	Nitab4.5_0000562g0100	0.040934968	zf-HD	TF
Nitab4.5_0002234g0050	Nitab4.5_0000008g0270	0.04093491	GRAS	TF
Nitab4.5_0009447g0010	Nitab4.5_0004013g0020	0.040911178	bZIP	TF
Nitab4.5_0002881g0030	Nitab4.5_0001327g0040	0.040909388	bHLH	TF
Nitab4.5_0001105g0150	Nitab4.5_0000020g0390	0.040909125	LOB	TF
Nitab4.5_0000005g0090	Nitab4.5_0005710g0070	0.040905783	MYB	TF
Nitab4.5_0006850g0020	Nitab4.5_0001244g0180	0.040902443	bHLH	TF
Nitab4.5_0010572g0010	Nitab4.5_0000072g0070	0.040898539	HB	TF
Nitab4.5_0005756g0030	Nitab4.5_0000385g0040	0.04088131	bZIP	TF
Nitab4.5_0000989g0080	Nitab4.5_0000108g0440	0.040879433	C2C2-CO-like	TF
Nitab4.5_0005726g0020	Nitab4.5_0001187g0070	0.040879246	HB	TF
Nitab4.5_0000227g0160	Nitab4.5_0005191g0060	0.040879196	C3H	TF
Nitab4.5_0004605g0080	Nitab4.5_0000388g0020	0.040875833	HB	TF
Nitab4.5_0000497g0200	Nitab4.5_0000201g0200	0.040849449	LIM	TF
Nitab4.5_0004821g0020	Nitab4.5_0002387g0080	0.040847438	MYB	TF
Nitab4.5_0002367g0010	Nitab4.5_0001756g0090	0.040847222	ARF	TF
Nitab4.5_0010633g0050	Nitab4.5_0007367g0100	0.040815742	MYB	TF
Nitab4.5_0001317g0160	Nitab4.5_0002548g0010	0.04081543	bZIP	TF
Nitab4.5_0001536g0060	Nitab4.5_0010884g0020	0.040810197	bHLH	TF
